3054;0;0;0;23;20;0;0;117;604;0;47;1187;559;62;4;25;8207;2891;0;239;18;0;0;450;833;168;462;571;748;33;394;1069;231;1204;4686;1620;83;0;0;156;2143;4550;3681;6535;0;0;2459;4997;1933;5461;11065;5740;2126;786;0;226;1575;8494;3106;722;0;0;308;6;473;679;787;888;1;0;0;0;0;35;163;486;0;209;0
3055;0;0;0;0;407;70;0;0;49;0;14;99;653;803;720;1376;6542;12572;2107;1341;151;690;271;0;282;91;1489;410;2296;3180;3682;2855;7279;6217;482;3;6552;280;5570;4309;3;6574;14128;8992;555;0;46;1161;175;4004;9155;2174;4807;3395;171;0;81;206;0;903;1106;626;106;740;224;0;46;69;0;0;0;0;0;0;0;0;0;0;0
3056;0;0;0;0;227;6;0;0;8;376;132;0;0;4;135;6235;12245;8466;3416;2416;1357;10620;1246;0;0;4780;1075;1507;1023;424;6198;4185;1952;5971;1974;5793;10506;941;2376;5037;4678;2245;8480;7605;6155;2620;222;3544;2156;95;1063;249;2810;498;153;8;0;0;522;807;604;3124;1550;230;118;0;0;0;0;0;0;244;0;0;0;0;0;0;0
3057;0;0;0;0;0;0;0;0;19;421;0;0;150;1247;2051;5236;2289;4675;8855;3943;368;5369;810;848;6547;11078;2439;4241;313;0;504;5502;4825;102;2856;3351;3420;7287;5934;11489;4324;8576;8602;7951;4630;2193;2499;3245;1949;4051;5255;1387;865;4574;589;0;0;0;46;131;1;3;0;0;0;0;0;0;0;0;0;237;67;0;329;0;0;0;0
3058;0;0;10;81;31;0;0;0;0;85;117;405;761;3936;33;1;3604;7316;7029;95;1;2230;2593;8647;11802;10235;2291;5527;7477;4537;160;1436;0;1580;8925;8522;9992;10326;6136;0;13;8794;300;55;466;2697;733;314;6053;11001;12103;6378;1896;2216;1929;468;879;2409;3;715;442;125;0;2;0;0;0;0;0;0;0;0;0;0;37;0;24;0;0
3059;0;0;54;455;323;5;0;0;0;558;914;92;15;59;25;6876;3042;1565;3398;460;26;617;331;4915;11246;4436;514;856;1070;2226;4685;841;233;1231;5800;6896;12295;8306;2128;106;1169;4030;1317;265;157;630;2015;1431;5137;9128;6170;3797;305;7136;3057;655;1217;1191;0;6;20;63;0;79;65;0;0;0;0;0;0;0;0;22;2;0;3;0;0
3060;0;0;186;7;0;0;254;122;0;33;159;0;459;166;1697;1027;181;70;1190;624;710;0;0;1017;4684;278;723;4117;775;6235;3510;5142;2997;6303;8526;2800;13902;0;3856;790;12153;7569;9225;4283;0;1110;10;1040;6944;11725;3878;6293;2153;11701;3923;12;1241;117;248;779;139;257;15;0;0;0;9;0;40;26;0;0;1155;4019;1061;319;0;0;0
3061;0;0;0;0;0;28;431;42;212;0;245;0;1046;3844;6108;674;0;0;392;273;227;0;0;1613;6366;168;0;2956;3129;1309;1594;6395;5119;590;4700;2335;2293;440;682;0;3971;4080;4371;369;782;4437;3784;6333;641;1442;1096;8233;2138;5541;3663;344;407;5135;1813;1112;83;0;136;66;80;52;108;133;0;20;6;497;332;361;26;67;0;0;0
3062;0;0;0;0;3;0;0;0;361;17;0;0;1222;1258;0;16;0;0;3;39;68;130;218;2153;7992;1077;0;308;49;728;699;1932;2809;99;721;6340;180;629;931;1380;8855;172;15;196;4633;2904;750;193;3894;1474;464;66;415;7627;2932;0;94;132;1221;249;138;0;128;2;9;157;691;396;8;556;524;48;578;47;0;0;0;0;0
3063;0;0;0;0;0;0;333;0;1;0;0;0;12;39;6;0;0;163;0;0;347;494;0;350;36;132;6;892;11;0;4244;3099;13474;2379;838;5288;258;31;0;833;2220;408;1686;1278;479;8298;42;1550;12067;5787;1825;5173;8468;1654;546;780;305;64;144;1973;668;262;511;505;124;32;447;2878;834;123;491;426;347;203;174;0;0;0;0
3064;0;57;226;240;0;24;196;0;0;138;47;47;0;298;290;66;233;229;55;0;50;236;345;1021;12;295;0;23;4465;24;2980;3210;8148;8828;13272;4830;203;1660;130;21;169;99;0;413;98;92;23;24;4707;2663;2393;3870;8576;9867;12807;5060;78;459;452;969;1262;99;174;34;116;0;33;66;568;81;400;577;484;242;1160;111;0;0;0
3065;0;24;253;0;0;35;110;56;7;39;168;30;9;11;0;0;66;166;661;354;141;60;624;145;8541;2883;240;105;3769;2175;2638;745;4665;9807;15572;1724;0;418;2613;1001;1835;771;2;650;159;295;567;314;1453;386;165;320;1165;1634;1905;11409;8716;34;110;0;41;157;400;0;0;0;0;0;227;430;306;65;154;451;259;187;0;0;0
3066;0;0;148;61;0;65;642;16;1;0;24;154;1933;813;0;0;9;7;0;5;0;84;0;112;2776;2944;989;0;10423;3416;4;7;39;116;1264;72;0;0;115;0;164;0;407;148;1081;3212;1255;410;140;383;391;490;20;668;1612;8622;1370;587;162;0;0;29;483;0;0;0;46;159;137;150;2;0;632;106;0;33;0;0;0
3067;0;324;0;3;0;0;0;14;0;0;38;179;2503;625;168;274;225;42;0;0;13;776;1106;257;19;6018;1484;0;14;104;627;28;1;14;10;2117;1201;2009;4854;4442;289;1695;1837;1472;46;1486;217;65;180;1640;141;113;408;59;2631;374;1945;183;82;0;0;108;16;0;0;0;338;10;101;6;0;0;0;0;0;0;0;0;0
3068;0;15;142;115;0;0;0;148;460;79;55;61;8100;3689;0;0;52;8;228;64;0;59;0;0;482;110;1067;105;0;7;1861;2024;2791;0;1828;6233;748;898;799;9;622;155;975;249;195;266;382;260;28;488;75;0;227;4;183;1;202;24;0;0;0;249;751;340;36;30;163;53;63;133;142;0;0;0;0;0;0;0;0
3069;0;0;163;0;0;0;0;13;213;288;0;11;0;2;16;83;0;0;467;294;61;35;0;0;196;831;1096;165;88;4188;10314;4755;1730;0;71;7970;6827;207;172;476;390;229;719;38;206;386;706;394;284;672;944;245;470;41;266;97;0;661;520;244;0;27;4;70;591;98;0;97;120;200;210;344;97;12;0;0;0;0;0
3070;0;30;0;0;198;183;21;0;0;0;315;40;92;62;15;23;2;85;0;25;586;302;139;0;0;154;32;0;65;1353;2018;3922;4399;3;0;965;6271;1117;270;837;347;834;977;10;553;709;425;246;450;98;95;23;214;4;0;130;389;1361;2032;22;0;0;5;111;38;9;0;0;17;6;26;186;214;48;0;0;0;0;0
3071;48;5;0;178;106;80;117;0;0;7;175;0;0;0;155;0;26;10;0;0;134;855;182;506;59;219;1095;591;0;189;177;190;2409;95;624;1082;0;164;183;262;366;77;0;99;324;60;263;4;139;259;107;0;36;0;5;57;3801;1416;595;142;34;0;0;4;0;0;0;0;27;2;0;0;0;0;72;0;0;0;0
3072;169;3;57;72;558;276;151;0;26;11;7;7;0;0;216;0;0;264;0;0;28;11;187;30;0;201;9;296;298;1806;999;0;0;402;320;917;17;153;155;0;1;0;168;144;316;171;35;192;234;0;135;18;159;0;19;149;497;22;85;496;601;410;307;0;0;0;0;0;60;48;0;26;6;30;120;0;0;0;0
3073;0;0;27;129;2172;466;0;77;108;23;198;19;11;95;273;0;0;183;0;56;24;415;48;15;21;202;137;1065;305;4470;176;414;407;1498;71;9;0;0;0;0;0;18;93;129;62;190;287;69;247;139;23;145;171;32;191;258;737;100;0;4;128;348;185;0;0;0;0;53;659;800;45;259;0;0;8;0;0;0;0
3074;146;147;40;48;0;10;16;2;2;18;0;37;27;443;94;0;0;0;0;0;0;48;107;158;14;4950;5345;1503;4778;2193;0;1329;1723;769;289;22;0;0;176;45;0;108;268;111;111;176;80;171;241;155;120;113;128;330;297;182;194;12;9;0;0;56;103;52;26;0;0;233;453;63;0;285;60;23;0;0;0;0;0
3075;0;119;2;192;0;0;235;0;0;42;112;32;0;8;26;55;0;0;0;0;128;713;65;46;16;1620;1037;3872;7406;2158;2108;36;18;954;1712;14;0;0;172;168;400;408;303;68;179;35;71;225;208;106;1;211;91;156;122;0;0;0;29;29;456;562;88;0;0;70;18;5;0;8;23;0;0;0;0;0;0;0;0
3076;0;0;0;149;0;0;0;38;49;49;216;0;12;5;33;178;1;0;11;0;0;232;81;695;119;331;29;522;1368;341;15;0;469;1033;156;42;20;484;324;631;185;92;65;89;245;101;155;361;214;211;267;134;160;212;227;136;412;206;62;110;230;29;23;403;204;145;229;262;9;0;4;0;4;64;0;0;0;0;0
3077;0;0;0;0;0;0;138;132;4;0;0;0;44;219;239;0;0;98;18;0;0;0;8;877;1299;289;189;54;53;0;0;0;34;54;0;0;0;32;0;65;0;15;176;40;254;338;259;312;253;18;138;47;81;0;41;128;15;0;0;108;2;0;70;571;76;520;1562;869;131;138;27;0;0;0;0;0;0;0;0
3078;0;0;0;0;0;19;10;42;231;58;10;0;77;170;52;0;15;325;0;0;0;0;117;1613;2557;0;0;0;0;0;0;0;0;0;0;0;0;5;0;35;167;390;43;355;353;91;0;0;126;456;333;335;0;0;8;59;118;239;144;0;0;0;73;52;0;1869;1384;330;200;380;41;0;0;0;0;0;0;0;0
3079;411;69;0;0;253;599;0;0;19;259;680;36;5;4;0;0;0;0;0;0;0;0;57;283;127;162;26;34;0;0;0;0;0;72;77;0;0;368;38;99;72;262;97;102;105;11;209;159;62;0;0;16;3;0;19;104;238;160;0;0;0;0;0;206;273;69;47;5;114;30;0;0;0;0;0;0;0;0;0
3080;0;0;0;0;246;38;0;0;0;16;475;230;1;0;9;0;0;0;8;0;17;165;62;191;308;265;52;3;0;0;106;3215;1561;289;896;0;0;0;39;138;120;171;3;0;0;8;133;48;0;0;0;0;0;387;740;47;0;47;18;0;0;0;0;72;62;67;26;0;8;0;0;0;0;86;0;0;0;0;0
3081;0;0;0;5;0;31;34;338;37;32;30;9;62;294;73;0;0;0;176;143;222;925;13;0;0;0;0;0;0;0;0;149;174;332;61;0;0;46;0;0;19;12;67;0;0;22;22;0;0;0;0;0;59;1051;1537;67;0;0;0;0;0;0;0;0;7;222;85;0;0;0;2;25;0;37;0;0;0;0;0
3082;0;0;0;2;0;9;0;7;0;57;8;17;114;0;0;0;121;289;385;0;136;131;0;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0;145;0;0;0;149;289;283;192;0;0;0;0;0;0;0;19;102;536;36;3;0;0;0;0;0;0;0;15;39;4;24;22;13;25;163;428;0;0;0;0;0
3083;0;0;0;0;0;0;0;20;85;104;27;11;43;0;0;0;51;1281;617;495;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;97;94;234;0;36;0;132;83;13;168;271;514;3541;389;168;360;49;886;1361;4259;882;191;259;554;162;0;0;0;0;0
3084;0;0;0;0;0;67;11;0;0;0;0;22;0;0;0;17;36;35;0;0;0;0;0;0;11;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;265;258;201;92;206;0;7;105;2;32;166;399;619;575;521;77;81;1117;3548;6931;1264;582;388;151;138;0;0;0;0;0
3085;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;329;417;0;0;0;0;0;0;0;16;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;9;0;3;0;0;7;178;60;0;437;156;182;631;63;135;0;0;0;104;91;1005;3952;12928;1359;73;40;633;0;0;0;0;0;0
3086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;6;135;19;0;0;0;12;39;0;9;0;0;0;0;0;0;0;0;0;0;59;118;113;220;101;82;48;0;0;0;0;0;293;737;1596;132;842;704;271;480;809;0;0;0;0;0;0
3087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;1484;307;17;123;830;471;282;49;0;0;0;0;0;0;0;0;41;118;9;8;1;1;5;133;8;28;0;10;40;36;208;0;0;0;0;3;226;306;539;77;23;710;94;37;11;0;0;0;0;0;0
3088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;41;58;89;131;197;172;26;71;104;407;137;25;0;80;104;0;89;287;0;5;44;13;262;666;282;0;296;0;0;0;0;0;0;0;0
3089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;258;61;115;99;37;0;52;90;105;100;210;14;25;5;1;0;369;535;173;37;137;48;2;0;0;1;0;139;0;0;0;0;0;0
3090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;158;254;100;158;338;424;31;0;44;819;387;0;9;52;0;0;231;0;23;38;0;0;0;0;0;0
3091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;32;160;29;0;0;0;0;267;164;0;69;168;0;0;0;0;0;0
3092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;542;25;0;10;0;0;0;0;0;0;0
