278,"LINESTRING (19.05832887 50.40870898, 19.0631032 50.39691956)"
1266,"LINESTRING (19.03621674 50.38159714, 19.04075503 50.38830815)"
1248,"LINESTRING (19.03621674 50.38159714, 19.03662443 50.37110116)"
1266,"LINESTRING (19.02428627 50.39308942, 19.0296936 50.39150256)"
1266,"LINESTRING (19.0296936 50.39150256, 19.04075503 50.38830815)"
673,"LINESTRING (19.03313756 50.43905803, 19.03007984 50.43520396)"
460,"LINESTRING (19.05757785 50.43128806, 19.0557003 50.42795964)"
216,"LINESTRING (19.05243874 50.42221124, 19.05243874 50.42221124)"
562,"LINESTRING (19.05243874 50.42221124, 19.04697776 50.42302467)"
353,"LINESTRING (19.05243874 50.42221124, 19.06136513 50.42016735)"
460,"LINESTRING (19.05243874 50.42221124, 19.0557003 50.42795964)"
572,"LINESTRING (19.04697776 50.42302467, 19.04850125 50.42842441)"
353,"LINESTRING (19.06763077 50.41880015, 19.06136513 50.42016735)"
353,"LINESTRING (19.06763077 50.41880015, 19.07612801 50.41825326)"
1012,"LINESTRING (19.08509731 50.41836264, 19.08391714 50.41380953)"
353,"LINESTRING (19.08509731 50.41836264, 19.07612801 50.41825326)"
48,"LINESTRING (19.08509731 50.41836264, 19.09080505 50.42601852)"
1,"LINESTRING (19.08509731 50.41836264, 19.08346653 50.42614156)"
354,"LINESTRING (19.08391714 50.41380953, 19.08265114 50.4055089)"
658,"LINESTRING (19.08391714 50.41380953, 19.08007622 50.40288302)"
536,"LINESTRING (18.98609161 50.40807992, 18.97596359 50.41253786)"
536,"LINESTRING (18.97596359 50.41253786, 18.96184444 50.41598359)"
70,"LINESTRING (18.86361122 50.33017615, 18.86361122 50.33017615)"
540,"LINESTRING (18.86361122 50.33017615, 18.86902928 50.33794216)"
1622,"LINESTRING (18.86361122 50.33017615, 18.8704133 50.33807911)"
1622,"LINESTRING (18.86361122 50.33017615, 18.86923313 50.33461402)"
1194,"LINESTRING (18.86361122 50.33017615, 18.86107922 50.32677213)"
540,"LINESTRING (18.86361122 50.33017615, 18.85611176 50.32801185)"
2052,"LINESTRING (18.86361122 50.33017615, 18.84104848 50.32984056)"
167,"LINESTRING (18.86902928 50.33794216, 18.8704133 50.33807911)"
567,"LINESTRING (18.86902928 50.33794216, 18.87534857 50.34602183)"
154,"LINESTRING (18.86902928 50.33794216, 18.89096975 50.3378189)"
1622,"LINESTRING (18.8704133 50.33807911, 18.86923313 50.33461402)"
3244,"LINESTRING (18.8704133 50.33807911, 18.87355685 50.33917474)"
513,"LINESTRING (18.8704133 50.33807911, 18.87534857 50.34602183)"
8,"LINESTRING (18.8704133 50.33807911, 18.8877511 50.33516188)"
148,"LINESTRING (18.8704133 50.33807911, 18.89096975 50.3378189)"
524,"LINESTRING (18.8704133 50.33807911, 18.85611176 50.32801185)"
3244,"LINESTRING (18.87355685 50.33917474, 18.8843286 50.33794216)"
1397,"LINESTRING (18.94005418 50.33321011, 18.91362906 50.34397466)"
14742,"LINESTRING (18.94005418 50.33321011, 18.93819809 50.33653149)"
1397,"LINESTRING (18.94005418 50.33321011, 18.92448664 50.34899317)"
125,"LINESTRING (18.94005418 50.33321011, 18.93321991 50.32895019)"
14799,"LINESTRING (18.94005418 50.33321011, 18.94412041 50.32486112)"
349,"LINESTRING (18.94005418 50.33321011, 18.9322114 50.34192739)"
1693,"LINESTRING (18.94005418 50.33321011, 18.95733833 50.29431556)"
247,"LINESTRING (18.94005418 50.33321011, 18.95513892 50.29644027)"
85,"LINESTRING (18.94005418 50.33321011, 18.95002127 50.30880282)"
854,"LINESTRING (18.94005418 50.33321011, 18.95463467 50.29862656)"
82,"LINESTRING (18.94005418 50.33321011, 18.95064354 50.31003616)"
7759,"LINESTRING (18.91539931 50.34758968, 18.91656876 50.3452687)"
1,"LINESTRING (18.91539931 50.34758968, 18.92068863 50.34511807)"
7760,"LINESTRING (18.91539931 50.34758968, 18.91225576 50.35085529)"
449,"LINESTRING (18.91678333 50.36533902, 18.92107487 50.35890539)"
449,"LINESTRING (18.91678333 50.36533902, 18.91245961 50.36886345)"
1004,"LINESTRING (18.92246962 50.34991054, 18.91365051 50.35082791)"
1004,"LINESTRING (18.92246962 50.34991054, 18.92367125 50.35256673)"
79,"LINESTRING (18.92107487 50.35890539, 18.92980814 50.35682454)"
