3040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;
3041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
3042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
3043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
3044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;
3045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
3046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
3047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;1;1;1
3048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;
3049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;1;1;1;;;;;;;
3050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;1;;;;;;;;;
3051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;;;;;;;;;;1;1;;;;;;;;;;;;;;;;1;;;;;;;;;;
3052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;1;1;1;1;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;
3053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;1;1;;;;;1;1;1;;;;;;;;;;;;1;;;;;;;;;;;;;
3054;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;1;;;;;;1;1;;;1;1;;1;;;;;;;;;;;1;1;;;;;;;;;;;;;
3055;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;1;1;1;1;;1;1;1;1;1;;;;1;;1;;;;;;;1;1;;;;;;;;;;;;;;
3056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;1;1;1;1;1;1;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;
3057;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;;;;;;;;;;;1;1;1;;;;;;;;1;1;;1;1;1;1;1;1;;;;;1;1;1;1;;;;;;;;;;;;;;;;;
3058;;;;;;;;;;;;;;;;1;1;;;;;;1;1;1;1;;;;;;;;1;1;1;1;;;;;;;;1;1;;;1;1;;;;1;1;1;1;;;1;1;;;;;;;;;;;;;;;;;;
3059;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;1;1;1;1;;;1;1;1;;;1;1;;;;;;1;1;;;;;1;1;;;;;;1;1;;1;1;;;;;;;;;;;;;;;;;;
3060;;;;;;;;;;;;;;1;1;;;;;;;;;1;1;1;;;1;1;1;1;;;;;;;1;;;1;1;1;;;;;;;1;;;;;;1;;;;1;;;;;;;;;;;;1;1;1;1;;;
3061;;;;;;;;;;;;;1;1;;;;;;;;;;;;1;;1;;;;;;;;;1;1;1;;1;1;;;;;;;;;1;;;;;;1;1;;;1;;;;;;;1;;1;1;;;;;1;;;
3062;;;;;1;;;;1;1;;;1;1;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;1;1;;;;;;;1;;;1;;;;;;1;1;;;;;;;;;;;
3063;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;1;;1;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;
3064;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;;;;;;;;;;;;;1;1;1;;;;;;;1;;1;;;;;;1;1;;;;;;;;;;;
3065;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;1;;1;;;;;;;;;;;;;;;;;;
3066;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;;;;;;;;;;;;;;
3067;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
3068;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;
3069;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;
3070;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
3071;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;
3072;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;
3073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;
3074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
3075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
3076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;
3077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
3078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
3079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;
3080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;
3083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
3084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
3085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;
3086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
3087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;
3088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
3089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;
3090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
3091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;
3092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
