GRD_ID,GEOSTAT_gr,GEOSTAT__1,GEOSTAT__2,GEOSTAT__3,GEOSTAT__4,GEOSTAT__5,prznagl,kolej,10km,15km,20km
1kmN3072E4934,216,PL,A,2011,PL,0,,,,,
1kmN3073E4934,273,PL,A,2011,PL,0,,,,,
1kmN3074E4934,94,PL,A,2011,PL,0,,,,,
1kmN3075E4934,26,PL,A,2011,PL,0,,,,,5
1kmN3076E4934,33,PL,A,2011,PL,0,,,,,5
1kmN3077E4934,239,PL,A,2011,PL,0,,,,,
1kmN3078E4934,52,PL,A,2011,PL,0,,,,,
1kmN3080E4934,9,PL,A,2011,PL,0,,,,,
1kmN3081E4934,73,PL,A,2011,PL,0,,,,,
1kmN3031E4935,1194,PL,A,2011,PL,0,,,,,
1kmN3032E4935,915,PL,A,2011,PL,0,,,,,
1kmN3033E4935,368,PL,A,2011,PL,0,,,,,
1kmN3037E4935,59,PL,A,2011,PL,0,,,,,
1kmN3038E4935,75,PL,A,2011,PL,0,,,,,
1kmN3039E4935,4823,PL,A,2011,PL,0,,,,,
1kmN3040E4935,509,PL,A,2011,PL,0,,,,,5
1kmN3044E4935,4718,PL,A,2011,PL,0,,,,,
1kmN3045E4935,865,PL,A,2011,PL,0,,,,,
1kmN3046E4935,130,PL,A,2011,PL,0,,,0,5,
1kmN3047E4935,132,PL,A,2011,PL,0,,,,,
1kmN3049E4935,37,PL,A,2011,PL,0,,,,,
1kmN3050E4935,3,PL,A,2011,PL,0,,,,,
1kmN3052E4935,10,PL,A,2011,PL,0,,,,,
1kmN3054E4935,25,PL,A,2011,PL,0,,,5,,
1kmN3055E4935,1376,PL,A,2011,PL,0,,,5,,
1kmN3056E4935,6235,PL,A,2011,PL,0,,,,,
1kmN3057E4935,5236,PL,A,2011,PL,0,,,,,1
1kmN3058E4935,1,PL,A,2011,PL,0,,1,,,1
1kmN3059E4935,6876,PL,A,2011,PL,0,,1,,,1
1kmN3060E4935,1027,PL,A,2011,PL,0,,,,,1
1kmN3061E4935,674,PL,A,2011,PL,0,,,,,
1kmN3062E4935,16,PL,A,2011,PL,0,,,5,,
1kmN3064E4935,66,PL,A,2011,PL,0,,,5,,
1kmN3067E4935,274,PL,A,2011,PL,0,,,,,
1kmN3069E4935,83,PL,A,2011,PL,0,,,,,1
1kmN3070E4935,23,PL,A,2011,PL,0,,,,5,1
1kmN3075E4935,55,PL,A,2011,PL,0,,,,,
1kmN3076E4935,178,PL,A,2011,PL,0,,,,,5
1kmN3084E4935,17,PL,A,2011,PL,0,,,,,
1kmN3085E4935,329,PL,A,2011,PL,0,,,,,
1kmN3031E4936,674,PL,A,2011,PL,0,,,,,
1kmN3032E4936,860,PL,A,2011,PL,0,,,,,
1kmN3033E4936,121,PL,A,2011,PL,0,,,,,
1kmN3035E4936,1,PL,A,2011,PL,0,,,,,
1kmN3036E4936,66,PL,A,2011,PL,0,,,,,0
1kmN3037E4936,735,PL,A,2011,PL,0,,,,,
1kmN3038E4936,186,PL,A,2011,PL,0,,,,,
1kmN3039E4936,5708,PL,A,2011,PL,0,,,,,5
1kmN3040E4936,264,PL,A,2011,PL,0,,,,,5
1kmN3041E4936,361,PL,A,2011,PL,0,,,,0,
1kmN3042E4936,134,PL,A,2011,PL,0,,,,,
1kmN3043E4936,147,PL,A,2011,PL,0,,,,,
1kmN3044E4936,121,PL,A,2011,PL,0,,,,,
1kmN3045E4936,74,PL,A,2011,PL,0,,,,5,
1kmN3046E4936,309,PL,A,2011,PL,0,,,0,5,
1kmN3047E4936,791,PL,A,2011,PL,0,,,,,
1kmN3048E4936,608,PL,A,2011,PL,0,,,,,
1kmN3049E4936,3682,PL,A,2011,PL,0,,,,,
1kmN3050E4936,3699,PL,A,2011,PL,0,,,,,
1kmN3051E4936,192,PL,A,2011,PL,0,,,5,,
1kmN3054E4936,8207,PL,A,2011,PL,0,,,,,
1kmN3055E4936,6542,PL,A,2011,PL,0,,,,,1
1kmN3056E4936,12245,PL,A,2011,PL,0,,,,,1
1kmN3057E4936,2289,PL,A,2011,PL,0,,1,,,1
1kmN3058E4936,3604,PL,A,2011,PL,0,,1,,,
1kmN3059E4936,3042,PL,A,2011,PL,0,,,,,
1kmN3060E4936,181,PL,A,2011,PL,0,,,,,
1kmN3064E4936,233,PL,A,2011,PL,0,,,5,,
1kmN3065E4936,66,PL,A,2011,PL,0,,,5,,
1kmN3066E4936,9,PL,A,2011,PL,0,,,0,,
1kmN3067E4936,225,PL,A,2011,PL,0,,,,,
1kmN3068E4936,52,PL,A,2011,PL,0,,,,,
1kmN3070E4936,2,PL,A,2011,PL,0,,,,,
1kmN3071E4936,26,PL,A,2011,PL,0,,,,5,
1kmN3076E4936,1,PL,A,2011,PL,0,,,,,5
1kmN3078E4936,15,PL,A,2011,PL,0,,,,,
1kmN3082E4936,121,PL,A,2011,PL,0,,,,,
1kmN3083E4936,51,PL,A,2011,PL,0,,,,,
1kmN3084E4936,36,PL,A,2011,PL,0,,,,,
1kmN3085E4936,417,PL,A,2011,PL,0,,,,,
1kmN3036E4937,19,PL,A,2011,PL,0,,,,,0
1kmN3037E4937,559,PL,A,2011,PL,0,,,,,
1kmN3038E4937,1246,PL,A,2011,PL,0,,,,,
1kmN3039E4937,638,PL,A,2011,PL,0,,,,,5
1kmN3040E4937,5,PL,A,2011,PL,0,,,,,
1kmN3041E4937,663,PL,A,2011,PL,0,,,,0,
1kmN3042E4937,912,PL,A,2011,PL,0,,,,,
1kmN3043E4937,57,PL,A,2011,PL,0,,,,,
1kmN3044E4937,251,PL,A,2011,PL,0,,,,5,
1kmN3045E4937,339,PL,A,2011,PL,0,,,,5,
1kmN3047E4937,58,PL,A,2011,PL,0,,,,,
1kmN3048E4937,2858,PL,A,2011,PL,0,,,,,
1kmN3049E4937,12309,PL,A,2011,PL,0,,,,,
1kmN3050E4937,1747,PL,A,2011,PL,0,,,5,,
1kmN3051E4937,620,PL,A,2011,PL,0,,,5,,
1kmN3052E4937,114,PL,A,2011,PL,0,,,,,
1kmN3054E4937,2891,PL,A,2011,PL,0,,,,,1
1kmN3055E4937,12572,PL,A,2011,PL,0,,,,,1
1kmN3056E4937,8466,PL,A,2011,PL,0,,,,,
1kmN3057E4937,4675,PL,A,2011,PL,0,,1,,,
1kmN3058E4937,7316,PL,A,2011,PL,0,,,,,
1kmN3059E4937,1565,PL,A,2011,PL,0,,,,,
1kmN3060E4937,70,PL,A,2011,PL,0,,,,,
1kmN3063E4937,163,PL,A,2011,PL,0,,,,,
1kmN3064E4937,229,PL,A,2011,PL,0,,,,,
1kmN3065E4937,166,PL,A,2011,PL,0,,,5,,
1kmN3066E4937,7,PL,A,2011,PL,0,,,5,,
1kmN3067E4937,42,PL,A,2011,PL,0,,,,,
1kmN3068E4937,8,PL,A,2011,PL,0,,,,,
1kmN3070E4937,85,PL,A,2011,PL,0,,,,,
1kmN3071E4937,10,PL,A,2011,PL,0,,,,5,
1kmN3072E4937,264,PL,A,2011,PL,0,,,,5,
1kmN3073E4937,183,PL,A,2011,PL,0,,,,,
1kmN3077E4937,98,PL,A,2011,PL,0,,,,,5
1kmN3078E4937,325,PL,A,2011,PL,0,,,,,
1kmN3082E4937,289,PL,A,2011,PL,0,,,,,
1kmN3083E4937,1281,PL,A,2011,PL,0,,,,,
1kmN3084E4937,35,PL,A,2011,PL,0,,,,,
1kmN3032E4938,118,PL,A,2011,PL,0,,,,,
1kmN3037E4938,108,PL,A,2011,PL,0,,,,,
1kmN3038E4938,464,PL,A,2011,PL,0,,,,,
1kmN3039E4938,153,PL,A,2011,PL,0,,,,,5
1kmN3040E4938,112,PL,A,2011,PL,0,,,,,
1kmN3041E4938,872,PL,A,2011,PL,0,,,,0,
1kmN3042E4938,1593,PL,A,2011,PL,0,,,,,
1kmN3043E4938,189,PL,A,2011,PL,0,,,,,
1kmN3048E4938,3512,PL,A,2011,PL,0,,,,,
1kmN3049E4938,2336,PL,A,2011,PL,0,,,,,
1kmN3050E4938,58,PL,A,2011,PL,0,,,5,,
1kmN3051E4938,200,PL,A,2011,PL,0,,,,,
1kmN3052E4938,574,PL,A,2011,PL,0,,,,,1
1kmN3055E4938,2107,PL,A,2011,PL,0,,,,,
1kmN3056E4938,3416,PL,A,2011,PL,0,,,,,
1kmN3057E4938,8855,PL,A,2011,PL,0,,1,,,
1kmN3058E4938,7029,PL,A,2011,PL,0,,,,,
1kmN3059E4938,3398,PL,A,2011,PL,0,,,,,
1kmN3060E4938,1190,PL,A,2011,PL,0,,,,,
1kmN3061E4938,392,PL,A,2011,PL,0,,,,,
1kmN3062E4938,3,PL,A,2011,PL,0,,,,,
1kmN3064E4938,55,PL,A,2011,PL,0,,,,,
1kmN3065E4938,661,PL,A,2011,PL,0,,,,,
1kmN3068E4938,228,PL,A,2011,PL,0,,,,,
1kmN3069E4938,467,PL,A,2011,PL,0,,,,,
1kmN3076E4938,11,PL,A,2011,PL,0,,,,,1
1kmN3077E4938,18,PL,A,2011,PL,0,,,,,5
1kmN3080E4938,8,PL,A,2011,PL,0,,,,,
1kmN3081E4938,176,PL,A,2011,PL,0,,,,,
1kmN3082E4938,385,PL,A,2011,PL,0,,,,,
1kmN3083E4938,617,PL,A,2011,PL,0,,,,,
1kmN3032E4939,118,PL,A,2011,PL,0,,,,,
1kmN3033E4939,33,PL,A,2011,PL,0,,,,,
1kmN3035E4939,85,PL,A,2011,PL,0,,,,,
1kmN3036E4939,6,PL,A,2011,PL,0,,,,,0
1kmN3037E4939,243,PL,A,2011,PL,0,,,,,
1kmN3038E4939,452,PL,A,2011,PL,0,,,,,
1kmN3039E4939,837,PL,A,2011,PL,0,,,,,5
1kmN3040E4939,4141,PL,A,2011,PL,0,,,,,
1kmN3041E4939,1792,PL,A,2011,PL,0,,,,0,
1kmN3042E4939,268,PL,A,2011,PL,0,,,,,
1kmN3043E4939,450,PL,A,2011,PL,0,,,,,
1kmN3048E4939,380,PL,A,2011,PL,0,,,,,
1kmN3049E4939,181,PL,A,2011,PL,0,,,5,,
1kmN3050E4939,16,PL,A,2011,PL,0,,,5,,
1kmN3052E4939,673,PL,A,2011,PL,0,,,,,1
1kmN3054E4939,239,PL,A,2011,PL,0,,,,,
1kmN3055E4939,1341,PL,A,2011,PL,0,,,,,
1kmN3056E4939,2416,PL,A,2011,PL,0,,,,,
1kmN3057E4939,3943,PL,A,2011,PL,0,,1,,,
1kmN3058E4939,95,PL,A,2011,PL,0,,,,,
1kmN3059E4939,460,PL,A,2011,PL,0,,,,,
1kmN3060E4939,624,PL,A,2011,PL,0,,,,,
1kmN3061E4939,273,PL,A,2011,PL,0,,,,1,
1kmN3062E4939,39,PL,A,2011,PL,0,,,,1,
1kmN3065E4939,354,PL,A,2011,PL,0,,,0,1,
1kmN3066E4939,5,PL,A,2011,PL,0,,,5,1,
1kmN3068E4939,64,PL,A,2011,PL,0,,,,1,
1kmN3069E4939,294,PL,A,2011,PL,0,,,,1,
1kmN3070E4939,25,PL,A,2011,PL,0,,,,,
1kmN3073E4939,56,PL,A,2011,PL,0,,,,,
1kmN3081E4939,143,PL,A,2011,PL,0,,,,,
1kmN3083E4939,495,PL,A,2011,PL,0,,,,,
1kmN3032E4940,15,PL,A,2011,PL,0,,,,,
1kmN3033E4940,368,PL,A,2011,PL,0,,,,,
1kmN3034E4940,247,PL,A,2011,PL,0,,,,,
1kmN3035E4940,768,PL,A,2011,PL,0,,,,,
1kmN3036E4940,39,PL,A,2011,PL,0,,,,,0
1kmN3037E4940,54,PL,A,2011,PL,0,,,,,0
1kmN3038E4940,92,PL,A,2011,PL,0,,,,,5
1kmN3040E4940,1454,PL,A,2011,PL,0,,,,,
1kmN3041E4940,636,PL,A,2011,PL,0,,,,0,
1kmN3042E4940,47,PL,A,2011,PL,0,,,,0,
1kmN3043E4940,547,PL,A,2011,PL,0,,,,5,
1kmN3048E4940,810,PL,A,2011,PL,0,,,,,
1kmN3049E4940,226,PL,A,2011,PL,0,,,5,,
1kmN3050E4940,27,PL,A,2011,PL,0,,,,,1
1kmN3052E4940,429,PL,A,2011,PL,0,,,,,
1kmN3054E4940,18,PL,A,2011,PL,0,,,,,
1kmN3055E4940,151,PL,A,2011,PL,0,,,,,
1kmN3056E4940,1357,PL,A,2011,PL,0,,,,,
1kmN3057E4940,368,PL,A,2011,PL,0,,1,,,
1kmN3058E4940,1,PL,A,2011,PL,0,,,,1,
1kmN3059E4940,26,PL,A,2011,PL,0,,,,1,
1kmN3060E4940,710,PL,A,2011,PL,0,,,,1,
1kmN3061E4940,227,PL,A,2011,PL,0,,,,1,
1kmN3062E4940,68,PL,A,2011,PL,0,,,,,
1kmN3063E4940,347,PL,A,2011,PL,0,,,,,
1kmN3064E4940,50,PL,A,2011,PL,0,,,,,
1kmN3065E4940,141,PL,A,2011,PL,0,,,0,,
1kmN3067E4940,13,PL,A,2011,PL,0,,,5,,
1kmN3069E4940,61,PL,A,2011,PL,0,,,,1,
1kmN3070E4940,586,PL,A,2011,PL,0,,,,1,
1kmN3071E4940,134,PL,A,2011,PL,0,,,,1,
1kmN3072E4940,28,PL,A,2011,PL,0,,,,5,
1kmN3073E4940,24,PL,A,2011,PL,0,,,,5,
1kmN3075E4940,128,PL,A,2011,PL,0,,,,,
1kmN3080E4940,17,PL,A,2011,PL,0,,,,,1
1kmN3081E4940,222,PL,A,2011,PL,0,,,,,
1kmN3082E4940,136,PL,A,2011,PL,0,,,,,
1kmN3083E4940,153,PL,A,2011,PL,0,,,,,
1kmN3032E4941,20,PL,A,2011,PL,0,,,,,
1kmN3035E4941,119,PL,A,2011,PL,0,,,,,
1kmN3036E4941,10,PL,A,2011,PL,0,,,,,
1kmN3037E4941,21,PL,A,2011,PL,0,,,,,0
1kmN3038E4941,122,PL,A,2011,PL,0,,,,,5
1kmN3039E4941,591,PL,A,2011,PL,0,,,,,
1kmN3042E4941,127,PL,A,2011,PL,0,,,,0,
1kmN3043E4941,758,PL,A,2011,PL,0,,,,5,
1kmN3044E4941,49,PL,A,2011,PL,0,,,,,
1kmN3046E4941,16,PL,A,2011,PL,0,,,,,
1kmN3048E4941,356,PL,A,2011,PL,0,,,5,,
1kmN3049E4941,1182,PL,A,2011,PL,0,,,5,,1
1kmN3050E4941,192,PL,A,2011,PL,0,,,,,1
1kmN3052E4941,351,PL,A,2011,PL,0,,,,,
1kmN3053E4941,40,PL,A,2011,PL,0,,,,,
1kmN3055E4941,690,PL,A,2011,PL,0,,,,,
1kmN3056E4941,10620,PL,A,2011,PL,0,,,,,
1kmN3057E4941,5369,PL,A,2011,PL,0,,1,,1,
1kmN3058E4941,2230,PL,A,2011,PL,0,,,,1,
1kmN3059E4941,617,PL,A,2011,PL,0,,,,,
1kmN3062E4941,130,PL,A,2011,PL,0,,,,,
1kmN3063E4941,494,PL,A,2011,PL,0,,,,,
1kmN3064E4941,236,PL,A,2011,PL,0,,,0,,
1kmN3065E4941,60,PL,A,2011,PL,0,,,0,,
1kmN3066E4941,84,PL,A,2011,PL,0,,,,,
1kmN3067E4941,776,PL,A,2011,PL,0,,,5,,
1kmN3068E4941,59,PL,A,2011,PL,0,,,5,,
1kmN3069E4941,35,PL,A,2011,PL,0,,,,,
1kmN3070E4941,302,PL,A,2011,PL,0,,,,0,
1kmN3071E4941,855,PL,A,2011,PL,0,,,,,
1kmN3072E4941,11,PL,A,2011,PL,0,,,,1,
1kmN3073E4941,415,PL,A,2011,PL,0,,,,5,
1kmN3074E4941,48,PL,A,2011,PL,0,,,,,
1kmN3075E4941,713,PL,A,2011,PL,0,,,,,0
1kmN3076E4941,232,PL,A,2011,PL,0,,,,,0
1kmN3080E4941,165,PL,A,2011,PL,0,,,,,1
1kmN3081E4941,925,PL,A,2011,PL,0,,,,,1
1kmN3082E4941,131,PL,A,2011,PL,0,,,,,
1kmN3035E4942,14,PL,A,2011,PL,0,,,,,
1kmN3036E4942,124,PL,A,2011,PL,0,,,,,
1kmN3037E4942,265,PL,A,2011,PL,0,,,,,0
1kmN3038E4942,645,PL,A,2011,PL,0,,,,,5
1kmN3039E4942,293,PL,A,2011,PL,0,,,,,
1kmN3040E4942,10,PL,A,2011,PL,0,,,,,
1kmN3042E4942,241,PL,A,2011,PL,0,,,,0,
1kmN3043E4942,592,PL,A,2011,PL,0,,,,5,
1kmN3044E4942,107,PL,A,2011,PL,0,,,,,
1kmN3046E4942,7,PL,A,2011,PL,0,,,,,
1kmN3047E4942,65,PL,A,2011,PL,0,,,,,
1kmN3048E4942,13,PL,A,2011,PL,0,,,5,,
1kmN3049E4942,1331,PL,A,2011,PL,0,,,,,1
1kmN3050E4942,251,PL,A,2011,PL,0,,,,,
1kmN3051E4942,621,PL,A,2011,PL,0,,,,,3
1kmN3052E4942,1157,PL,A,2011,PL,0,,,,,3
1kmN3053E4942,23,PL,A,2011,PL,0,,,,,3
1kmN3055E4942,271,PL,A,2011,PL,0,,,,1,3
1kmN3056E4942,1246,PL,A,2011,PL,0,,,,1,3
1kmN3057E4942,810,PL,A,2011,PL,0,,1,,1,3
1kmN3058E4942,2593,PL,A,2011,PL,0,,1,,,3
1kmN3059E4942,331,PL,A,2011,PL,0,,1,,,3
1kmN3062E4942,218,PL,A,2011,PL,0,,,,,
1kmN3064E4942,345,PL,A,2011,PL,0,,,0,,
1kmN3065E4942,624,PL,A,2011,PL,0,,,,,
1kmN3067E4942,1106,PL,A,2011,PL,0,,,,,
1kmN3070E4942,139,PL,A,2011,PL,0,,,,0,
1kmN3071E4942,182,PL,A,2011,PL,0,,,,,
1kmN3072E4942,187,PL,A,2011,PL,0,,,,,
1kmN3073E4942,48,PL,A,2011,PL,0,,,,5,
1kmN3074E4942,107,PL,A,2011,PL,0,,,,1,
1kmN3075E4942,65,PL,A,2011,PL,0,,,,1,0
1kmN3076E4942,81,PL,A,2011,PL,0,,,,,
1kmN3077E4942,8,PL,A,2011,PL,0,,,,,
1kmN3078E4942,117,PL,A,2011,PL,0,,,,,5
1kmN3079E4942,57,PL,A,2011,PL,0,,,,,
1kmN3080E4942,62,PL,A,2011,PL,0,,,,,
1kmN3081E4942,13,PL,A,2011,PL,0,,,,,1
1kmN3033E4943,8,PL,A,2011,PL,0,,,,,
1kmN3034E4943,22,PL,A,2011,PL,0,,,,,
1kmN3035E4943,543,PL,A,2011,PL,0,,,,,
1kmN3036E4943,215,PL,A,2011,PL,0,,,,,
1kmN3037E4943,37,PL,A,2011,PL,0,,,,,0
1kmN3038E4943,424,PL,A,2011,PL,0,,,,,5
1kmN3039E4943,897,PL,A,2011,PL,0,,,,,
1kmN3040E4943,156,PL,A,2011,PL,0,,,,,
1kmN3041E4943,447,PL,A,2011,PL,0,,,,,
1kmN3042E4943,357,PL,A,2011,PL,0,,,,0,
1kmN3043E4943,318,PL,A,2011,PL,0,,,,5,
1kmN3044E4943,81,PL,A,2011,PL,0,,,,,
1kmN3045E4943,71,PL,A,2011,PL,0,,,,,
1kmN3046E4943,180,PL,A,2011,PL,0,,,,,
1kmN3047E4943,174,PL,A,2011,PL,0,,,,,
1kmN3048E4943,7,PL,A,2011,PL,0,,,5,,3
1kmN3049E4943,136,PL,A,2011,PL,0,,,0,,3
1kmN3051E4943,600,PL,A,2011,PL,0,,,,,3
1kmN3052E4943,194,PL,A,2011,PL,0,,,,,
1kmN3053E4943,262,PL,A,2011,PL,0,,,,,
1kmN3054E4943,450,PL,A,2011,PL,0,,,,1,
1kmN3057E4943,848,PL,A,2011,PL,0,,1,,,
1kmN3058E4943,8647,PL,A,2011,PL,0,,1,,,
1kmN3059E4943,4915,PL,A,2011,PL,0,,1,,,
1kmN3060E4943,1017,PL,A,2011,PL,0,,1,,,3
1kmN3061E4943,1613,PL,A,2011,PL,0,,,,,3
1kmN3062E4943,2153,PL,A,2011,PL,0,,,,,3
1kmN3063E4943,350,PL,A,2011,PL,0,,,0,,3
1kmN3064E4943,1021,PL,A,2011,PL,0,,,0,,
1kmN3065E4943,145,PL,A,2011,PL,0,,,,,
1kmN3066E4943,112,PL,A,2011,PL,0,,,,,
1kmN3067E4943,257,PL,A,2011,PL,0,,,,,
1kmN3071E4943,506,PL,A,2011,PL,0,,,,,
1kmN3072E4943,30,PL,A,2011,PL,0,,,,,
1kmN3073E4943,15,PL,A,2011,PL,0,,,,5,
1kmN3074E4943,158,PL,A,2011,PL,0,,,,,
1kmN3075E4943,46,PL,A,2011,PL,0,,,,1,0
1kmN3076E4943,695,PL,A,2011,PL,0,,,,1,
1kmN3077E4943,877,PL,A,2011,PL,0,,,,,
1kmN3078E4943,1613,PL,A,2011,PL,0,,,,,5
1kmN3079E4943,283,PL,A,2011,PL,0,,,,,
1kmN3080E4943,191,PL,A,2011,PL,0,,,,,
1kmN3034E4944,24,PL,A,2011,PL,0,,,,,
1kmN3035E4944,540,PL,A,2011,PL,0,,,,,
1kmN3036E4944,151,PL,A,2011,PL,0,,,,,
1kmN3037E4944,200,PL,A,2011,PL,0,,,,,0
1kmN3038E4944,113,PL,A,2011,PL,0,,,,,5
1kmN3039E4944,317,PL,A,2011,PL,0,,,,,
1kmN3040E4944,466,PL,A,2011,PL,0,,,,,
1kmN3041E4944,1081,PL,A,2011,PL,0,,,,,
1kmN3042E4944,5,PL,A,2011,PL,0,,,,,
1kmN3043E4944,32,PL,A,2011,PL,0,,,,5,
1kmN3044E4944,94,PL,A,2011,PL,0,,,,0,
1kmN3045E4944,547,PL,A,2011,PL,0,,,,,
1kmN3046E4944,645,PL,A,2011,PL,0,,,,,3
1kmN3047E4944,51,PL,A,2011,PL,0,,,,,3
1kmN3049E4944,3,PL,A,2011,PL,0,,,0,,
1kmN3050E4944,128,PL,A,2011,PL,0,,,0,,
1kmN3051E4944,430,PL,A,2011,PL,0,,,0,,
1kmN3053E4944,526,PL,A,2011,PL,0,,,,1,
1kmN3054E4944,833,PL,A,2011,PL,0,,1,,1,
1kmN3055E4944,282,PL,A,2011,PL,0,,1,,,
1kmN3057E4944,6547,PL,A,2011,PL,0,,,,,
1kmN3058E4944,11802,PL,A,2011,PL,0,,1,,,
1kmN3059E4944,11246,PL,A,2011,PL,0,,,,,
1kmN3060E4944,4684,PL,A,2011,PL,0,,1,,,
1kmN3061E4944,6366,PL,A,2011,PL,0,,,0,,
1kmN3062E4944,7992,PL,A,2011,PL,0,,,1,,
1kmN3063E4944,36,PL,A,2011,PL,0,,,1,,3
1kmN3064E4944,12,PL,A,2011,PL,0,,,1,,3
1kmN3065E4944,8541,PL,A,2011,PL,0,,,1,,3
1kmN3066E4944,2776,PL,A,2011,PL,0,,,1,,
1kmN3067E4944,19,PL,A,2011,PL,0,,,1,,
1kmN3068E4944,482,PL,A,2011,PL,0,,,5,0,
1kmN3069E4944,196,PL,A,2011,PL,0,,,,0,
1kmN3071E4944,59,PL,A,2011,PL,0,,,,,
1kmN3073E4944,21,PL,A,2011,PL,0,,,,5,
1kmN3074E4944,14,PL,A,2011,PL,0,,,,,0
1kmN3075E4944,16,PL,A,2011,PL,0,,,,,0
1kmN3076E4944,119,PL,A,2011,PL,0,,,,1,
1kmN3077E4944,1299,PL,A,2011,PL,0,,,,1,
1kmN3078E4944,2557,PL,A,2011,PL,0,,,,,5
1kmN3079E4944,127,PL,A,2011,PL,0,,,,,
1kmN3080E4944,308,PL,A,2011,PL,0,,,,,
1kmN3084E4944,11,PL,A,2011,PL,0,,,,,
1kmN3085E4944,16,PL,A,2011,PL,0,,,,,
1kmN3033E4945,5,PL,A,2011,PL,0,,,,,
1kmN3034E4945,352,PL,A,2011,PL,0,,,,,
1kmN3035E4945,32,PL,A,2011,PL,0,,,,,
1kmN3036E4945,319,PL,A,2011,PL,0,,,,,
1kmN3037E4945,194,PL,A,2011,PL,0,,,,,
1kmN3038E4945,458,PL,A,2011,PL,0,,,,,5
1kmN3039E4945,744,PL,A,2011,PL,0,,,,,
1kmN3040E4945,327,PL,A,2011,PL,0,,,,,
1kmN3041E4945,643,PL,A,2011,PL,0,,,,,
1kmN3043E4945,990,PL,A,2011,PL,0,,,,5,
1kmN3044E4945,361,PL,A,2011,PL,0,,,,0,3
1kmN3045E4945,647,PL,A,2011,PL,0,,,,,3
1kmN3046E4945,152,PL,A,2011,PL,0,,,,,3
1kmN3048E4945,713,PL,A,2011,PL,0,,,5,,
1kmN3049E4945,144,PL,A,2011,PL,0,,,,,
1kmN3050E4945,778,PL,A,2011,PL,0,,,,,
1kmN3051E4945,175,PL,A,2011,PL,0,,,0,,
1kmN3052E4945,6,PL,A,2011,PL,0,,,0,,
1kmN3054E4945,168,PL,A,2011,PL,0,,1,,,
1kmN3055E4945,91,PL,A,2011,PL,0,,,,,
1kmN3056E4945,4780,PL,A,2011,PL,0,,,,,
1kmN3057E4945,11078,PL,A,2011,PL,0,,,,,
1kmN3058E4945,10235,PL,A,2011,PL,0,,1,,,
1kmN3059E4945,4436,PL,A,2011,PL,0,,1,0,,
1kmN3060E4945,278,PL,A,2011,PL,0,,1,1,,
1kmN3061E4945,168,PL,A,2011,PL,0,,1,1,,
1kmN3062E4945,1077,PL,A,2011,PL,0,,,1,,
1kmN3063E4945,132,PL,A,2011,PL,0,,,,,
1kmN3064E4945,295,PL,A,2011,PL,0,,,,,
1kmN3065E4945,2883,PL,A,2011,PL,0,,,,,3
1kmN3066E4945,2944,PL,A,2011,PL,0,,,,,3
1kmN3067E4945,6018,PL,A,2011,PL,0,,,,,3
1kmN3068E4945,110,PL,A,2011,PL,0,,,5,0,
1kmN3069E4945,831,PL,A,2011,PL,0,,,1,,
1kmN3070E4945,154,PL,A,2011,PL,0,,,1,,
1kmN3071E4945,219,PL,A,2011,PL,0,,,,,
1kmN3072E4945,201,PL,A,2011,PL,0,,,,,
1kmN3073E4945,202,PL,A,2011,PL,0,,,,5,
1kmN3074E4945,4950,PL,A,2011,PL,0,,,,,0
1kmN3075E4945,1620,PL,A,2011,PL,0,,,,,
1kmN3076E4945,331,PL,A,2011,PL,0,,,,,
1kmN3077E4945,289,PL,A,2011,PL,0,,,,1,
1kmN3079E4945,162,PL,A,2011,PL,0,,,,,
1kmN3080E4945,265,PL,A,2011,PL,0,,,,,
1kmN3084E4945,46,PL,A,2011,PL,0,,,,,
1kmN3085E4945,19,PL,A,2011,PL,0,,,,,
1kmN3033E4946,257,PL,A,2011,PL,0,,,,,
1kmN3034E4946,539,PL,A,2011,PL,0,,,,,
1kmN3035E4946,70,PL,A,2011,PL,0,,,,,
1kmN3036E4946,441,PL,A,2011,PL,0,,,,,
1kmN3037E4946,299,PL,A,2011,PL,0,,,,,
1kmN3038E4946,37,PL,A,2011,PL,0,,,,,5
1kmN3039E4946,79,PL,A,2011,PL,0,,,,,0
1kmN3040E4946,1638,PL,A,2011,PL,0,,,,,
1kmN3041E4946,1395,PL,A,2011,PL,0,,,,,
1kmN3042E4946,1412,PL,A,2011,PL,0,,,,,
1kmN3043E4946,709,PL,A,2011,PL,0,,,,5,3
1kmN3044E4946,1172,PL,A,2011,PL,0,,,,0,3
1kmN3045E4946,121,PL,A,2011,PL,0,,,,0,
1kmN3047E4946,46,PL,A,2011,PL,0,,,,,1
1kmN3048E4946,419,PL,A,2011,PL,0,,,5,,
1kmN3049E4946,162,PL,A,2011,PL,0,,,,,
1kmN3050E4946,790,PL,A,2011,PL,0,,,,,
1kmN3051E4946,227,PL,A,2011,PL,0,,,,,
1kmN3052E4946,3,PL,A,2011,PL,0,,,,1,
1kmN3054E4946,462,PL,A,2011,PL,0,,1,0,,
1kmN3055E4946,1489,PL,A,2011,PL,0,,,0,,
1kmN3056E4946,1075,PL,A,2011,PL,0,,,0,,
1kmN3057E4946,2439,PL,A,2011,PL,0,,,0,,
1kmN3058E4946,2291,PL,A,2011,PL,0,,,1,,
1kmN3059E4946,514,PL,A,2011,PL,0,,1,1,,
