50.32094296	19.12921429
50.32552553	19.13653135
50.31886044	19.13781881
50.33287454	19.1310811
50.3049313	19.1379261
50.32538169	19.12075996
50.31862068	19.13472891
50.32214858	19.13145661
50.31159834	19.13968563
50.3150377	19.13573742
50.31414705	19.12794828
50.32545019	19.13320541
50.32908032	19.12625313
50.30576045	19.12801266
50.30641828	19.13101673
50.32720364	19.12346363
50.31136539	19.146595
50.32402545	19.12357092
50.32508031	19.14088726
50.30788465	19.13808703
50.31894265	19.12498713
50.30745982	19.14384842
50.31063911	19.13230419
50.33043641	19.12829161
50.32372406	19.12805557
50.31943588	19.135952
50.31622977	19.1368103
50.3252584	19.12761569
50.32218968	19.13391352
50.33414	19.14895
50.3330526	19.13438559
50.33329914	19.14129496
50.31273569	19.11933303
50.31420872	19.1158998
50.31447591	19.1198802
50.35047192	19.06887531
50.33959929	19.10908699
50.34658325	19.0643692
50.33620279	19.11668301
50.34477574	19.10106182
50.34740483	19.07741547
50.34735006	19.08299446
50.34622723	19.10119057
50.34849339	19.10829306
50.3549695	19.08414245
50.3582346	19.07883167
50.36581808	19.08308029
50.34531663	19.08138514
50.35499004	19.08074141
50.35345666	19.07490492
50.35007143	19.09081042
50.34858239	19.06460524
50.34845916	19.08919573
50.34704881	19.10616875
50.350475	19.08439
50.34800731	19.09432411
50.33851736	19.08640623
50.34650109	19.08934593
50.34796623	19.06805992
50.35180686	19.08045173
50.35555135	19.08549428
50.35968569	19.08397079
50.34522762	19.08301592
50.35804	19.08479
50.35427812	19.09301519
50.32205268	19.15780663
50.32263493	19.1587615
50.32316237	19.15024281
50.33918843	19.16030645
50.32368296	19.16127205
50.32831322	19.1586113
50.32734063	19.15189505
50.33206641	19.15474892
50.33598365	19.15985584
50.34830854	19.16328907
50.35234767	19.14526463
50.34521393	19.14616585
50.3460903	19.17322397
50.34747329	19.13575888
50.35052668	19.15998459
50.34288599	19.13380623
50.347139	19.168568
50.35244351	19.12423611
50.34693927	19.13088799
50.35509956	19.13239002
50.35833043	19.14131641
50.34273535	19.15715218
50.35201908	19.13824797
50.36484626	19.14517879
50.35523647	19.12118912
50.35129342	19.18221474
50.35403168	19.18393135
50.31052263	19.13937449
50.32379256	19.11110401
50.32203898	19.11213398
50.32001132	19.11451578
50.32349802	19.1182065
50.32056619	19.1180563
50.3157228	19.11624312
50.3330526	19.12367821
50.32945016	19.12011623
50.33255951	19.11543846
50.32829267	19.11373258
50.32962824	19.11438704
50.35238875	19.17702198
50.34954086	19.17547703
50.32088815	19.14880514
50.31583242	19.15895462
50.31990171	19.14972782
50.31995651	19.14243221
50.3197099	19.14507151
50.08539947	19.0850544
50.07664209	19.18985367
50.08198483	19.16195869
50.07856995	19.16865349
50.07520991	19.17826653
50.08939209	19.09179211
50.08066	19.08290
50.08981	19.09212
50.09852	19.09738
50.10032189	19.09719944
50.3791923	18.98058236
50.39421114	19.01724815
50.37935308	18.99141312
50.3759868	18.9636898
50.38608493	19.01551008
50.38050591	18.99926662
50.37324981	18.97774458
50.37957202	19.01089668
50.38230865	19.00351524
50.38727522	19.00559664
50.39864302	18.98626328
50.39538754	19.00377274
50.4008041	19.01862144
50.39251487	19.00939465
50.39659128	19.01287079
50.39444368	19.00289297
50.43750004	19.06119347
50.43624267	19.02196884
50.43665269	19.01887894
50.43359117	19.04055119
50.43236104	19.04947758
50.44871233	19.04005766
50.44509817	19.02377129
50.44374536	19.0365386
50.40709529	19.02814865
50.41143025	19.04687047
50.40870898	19.05832887
50.38159714	19.03621674
50.39308942	19.02428627
50.39150256	19.0296936
50.38830815	19.04075503
50.43905803	19.03313756
50.43520396	19.03007984
50.43128806	19.05757785
50.42221124	19.05243874
50.42302467	19.04697776
50.41880015	19.06763077
50.42016735	19.06136513
50.42795964	19.0557003
50.42842441	19.04850125
50.41836264	19.08509731
50.41380953	19.08391714
50.41825326	19.07612801
50.40807992	18.98609161
50.41253786	18.97596359
50.33017615	18.86361122
50.33794216	18.86902928
50.33807911	18.8704133
50.33461402	18.86923313
50.33917474	18.87355685
50.33321011	18.94005418
50.34758968	18.91539931
50.36533902	18.91678333
50.34991054	18.92246962
50.35422335	18.92073154
50.35890539	18.92107487
50.36886345	18.91245961
50.34397466	18.91362906
50.35616741	18.9085865
50.35531176	18.92921805
50.34450871	18.93010855
50.35666711	18.92172933
50.35682454	18.92980814
50.34508384	18.91857505
50.34995162	18.90418768
50.34855501	18.91824245
50.34472781	18.92850995
50.35997316	18.93184662
50.35410014	18.90972376
50.34150971	18.91724467
50.35092375	18.89513254
50.34788407	18.9275229
50.35740637	18.92879963
50.3452687	18.91656876
50.35167679	18.91838193
50.36651614	18.89532566
50.35552397	18.90611887
50.33653149	18.93819809
50.35816615	18.90358686
50.34889732	18.92987251
50.35140296	18.92631054
50.34511807	18.92068863
50.34899317	18.92448664
50.34563842	18.9305377
50.35169048	18.88906002
50.35843995	18.92208338
50.34475519	18.91465902
50.35159464	18.93056989
50.35650282	18.92981887
50.34743221	18.91742706
50.3521423	18.91970158
50.35657812	18.89811516
50.35082791	18.91365051
50.35256673	18.92367125
50.35085529	18.91225576
50.35040346	18.90008926
50.34922594	18.91032457
50.35934345	18.93345594
50.34218758	18.91569972
50.37513835	18.88051987
50.38055722	18.88593793
50.36958199	18.89618397
50.37031421	18.89305115
50.37420777	18.8911736
50.36752899	18.89438152
50.40379252	18.81115794
50.39355795	18.79898071
50.39242253	18.79719436
50.39748038	18.80356193
50.35312123	18.87432933
50.3633132	18.87579918
50.35212861	18.87643218
50.34602183	18.87534857
50.35690668	18.87635708
50.34978047	18.87688279
50.32433369	18.89915586
50.32255958	18.90768528
50.32573787	18.93373489
50.32895019	18.93321991
50.32486112	18.94412041
50.32390901	18.92721176
50.33639453	18.92249107
50.32786117	18.92819881
50.32766939	18.93159986
50.32379256	18.93019438
50.32072375	18.94557953
50.32113476	18.91665459
50.3197373	18.9318037
50.33091583	18.92749071
50.32029903	18.92628908
50.31758623	18.9465344
50.36897979	18.85017872
50.35904229	18.82425785
50.35978151	18.83811951
50.35321022	18.84142399
50.36204018	18.84837627
50.37023894	18.84549022
50.35630432	18.8562727
50.36629714	18.84413838
50.36160899	18.85730267
50.36300522	18.85058641
50.35866582	18.85525346
50.34598075	18.85116577
50.36543483	18.85290384
50.35477099	18.86391163
50.36501735	18.85260344
50.39893026	18.88474703
50.39412906	18.88833046
50.34279697	18.94114852
50.34096877	18.95708084
50.34192739	18.9322114
50.34428276	18.93232942
50.34173567	18.94999981
50.38832867	18.81340027
50.38846548	18.81857693
50.39555169	18.81730556
50.39990139	18.81275654
50.38986092	18.82176876
50.38386845	18.81537437
50.39883452	18.8341713
50.38438838	18.88294458
50.39842418	18.87667894
50.38949838	18.88142109
50.39391019	18.86865377
50.39276111	18.88017654
50.39511396	18.87927532
50.39645449	18.86685133
50.39525075	18.87339592
50.39782234	18.87133598
50.39839682	18.86163712
50.41037732	18.86798859
50.40416862	18.87142181
50.33794216	18.8843286
50.33307314	18.89412403
50.33516188	18.8877511
50.33911996	18.90393019
50.34044837	18.90805006
50.33655204	18.89750361
50.32745707	18.8933301
50.33638769	18.88972521
50.33275811	18.89010072
50.3378189	18.89096975
50.09977133	19.21654701
50.10384532	19.22813416
50.11111159	19.20109749
50.11936737	19.18710709
50.11254269	19.19920921
50.10698316	19.1930294
50.1275667	19.19925213
50.10778135	19.18444633
50.11023089	19.18805122
50.10577209	19.20229912
50.11727604	19.19976711
50.10918503	19.19371605
50.09327424	19.20684814
50.0983949	19.20156956
50.08432554	19.19835091
50.0909615	19.20075417
